Timestamp;Axis;TestType;DesiredValue;ActualValue
05/21/2024 14:31:18;X;Position;-50;-0.42
05/21/2024 14:31:19;X;Position;-25;-0.42
05/21/2024 14:31:20;X;Position;-10;-0.42
05/21/2024 14:31:21;X;Position;-5;-0.42
05/21/2024 14:31:22;X;Position;0;-0.42
05/21/2024 14:31:25;X;Position;5;-0.42
05/21/2024 14:31:25;X;Position;10;-0.42
05/21/2024 14:31:26;X;Position;25;-0.42
05/21/2024 14:31:26;X;Position;50;-0.42
05/21/2024 14:31:28;Y;Position;-30;0.72
05/21/2024 14:31:28;Y;Position;-15;0.72
