Timestamp;Axis;TestType;DesiredValue;ActualValue
05/21/2024 15:01:33;X;Position;-50;-0.42
05/21/2024 15:01:35;X;Position;-25;-0.42
05/21/2024 15:01:38;X;Position;-10;-0.42
05/21/2024 15:01:39;X;Position;-5;-0.42
05/21/2024 15:01:40;X;Position;0;-0.42
05/21/2024 15:01:42;X;Position;5;-0.42
05/21/2024 15:01:44;X;Position;10;-0.42
05/21/2024 15:01:45;X;Position;25;-0.42
05/21/2024 15:01:46;X;Position;50;-0.42
05/21/2024 15:01:47;Y;Position;-30;0.72
05/21/2024 15:01:48;Y;Position;-15;0.72
