Timestamp;Axis;TestType;DesiredValue;ActualValue
05/21/2024 14:57:15;X;Position;-50;-0.42
05/21/2024 14:57:24;X;Position;-25;-0.42
05/21/2024 14:57:24;X;Position;-10;-0.42
05/21/2024 14:57:25;X;Position;-5;-0.42
05/21/2024 14:57:25;X;Position;0;-0.42
05/21/2024 14:57:25;X;Position;5;-0.42
05/21/2024 14:57:26;X;Position;10;-0.42
05/21/2024 14:57:26;X;Position;25;-0.42
05/21/2024 14:57:26;X;Position;50;-0.42
