Timestamp;Axis;TestType;DesiredValue;ActualValue
05/21/2024 15:08:54;X;Position;-50;-0.42
05/21/2024 15:08:54;X;Position;-25;-0.42
05/21/2024 15:08:54;X;Position;-10;-0.42
05/21/2024 15:08:54;X;Position;-5;-0.42
05/21/2024 15:08:55;X;Position;0;-0.42
05/21/2024 15:08:55;X;Position;5;-0.42
05/21/2024 15:08:55;X;Position;10;-0.42
05/21/2024 15:08:55;X;Position;25;-0.42
