SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;>*......>......1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;0.00;656;641;659;-0.7058;1.402421;-0.03080001;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;0.00;657;641;659;-0.7058;1.402421;-0.03080001;0;0;0;0.44;23.6;16.39999;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16.39999;Normal;0.1500878;0.5034211
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.03240871;0.5358298
SceneName;1.00;0.00;0.00;0.00;657;642;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.004841506;0.5406713
SceneName;1.00;0.00;0.00;0.00;657;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16;Normal;0.02546692;0.5661383
SceneName;1.00;0.00;0.00;0.00;657;642;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16;Normal;0.02365535;0.5897936
SceneName;1.00;0.00;0.00;0.00;657;641;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16;Normal;0.02021104;0.6100047
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16.39999;Normal;0.02475595;0.6347606
SceneName;1.00;0.00;0.00;0.00;656;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.01950622;0.6542668
SceneName;1.00;0.00;0.00;0.00;657;641;659;-0.7058;1.402421;-0.03080001;0;0;0;0.44;23.6;16;Normal;0.02192658;0.6761934
SceneName;1.00;0.00;0.00;0.00;657;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16.39999;Normal;0.02074832;0.6969417
SceneName;1.00;0.00;0.00;0.00;657;642;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16;Normal;0.02217722;0.719119
SceneName;1.00;0.00;0.00;0.00;656;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16;Normal;0.007057488;0.7261764
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.44;23.6;16;Normal;0.005020618;0.7311971
SceneName;1.00;0.00;0.00;0.00;657;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.004520178;0.7357172
SceneName;1.00;0.00;0.00;0.00;656;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16;Normal;0.004465401;0.7401826
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.44;23.6;16;Normal;0.005089402;0.745272
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.004244804;0.7495168
SceneName;1.00;0.00;0.00;0.00;657;641;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.004467905;0.7539847
SceneName;1.00;0.00;0.00;0.00;657;642;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16.39999;Normal;0.004304588;0.7582893
SceneName;1.00;0.00;0.00;0.00;657;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16;Normal;0.00454092;0.7628303
SceneName;1.00;0.00;0.00;0.00;657;642;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16;Normal;0.004796982;0.7676272
SceneName;1.00;0.00;0.00;0.00;657;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16;Normal;0.004134476;0.7717617
SceneName;1.00;0.00;0.00;0.00;657;641;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16;Normal;0.003849447;0.7756112
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16.39999;Normal;0.003723681;0.7793348
SceneName;1.00;0.00;0.00;0.00;657;641;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.003592014;0.7829269
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.6;16.39999;Normal;0.004070997;0.7869979
SceneName;1.00;0.00;0.00;0.00;656;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.003903389;0.7909012
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.44;23.6;16;Normal;0.003694594;0.7945958
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.004125595;0.7987214
SceneName;1.00;0.00;0.00;0.00;657;642;659;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.0036695;0.8023909
SceneName;1.00;0.00;0.00;0.00;656;641;660;-0.7058;1.402421;-0.03080001;0;0;0;0.68;23.20001;16.39999;Normal;0.004278719;0.8066697
