SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;.1>*......>......1.00;0.00;0.00;0.00;651;641;625;-0.7058;2.302422;0.01919999;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;0.00;651;641;623;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.1133775;0.4667108
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;52.28948;Normal;0.02974629;0.4964571
SceneName;1.00;0.00;0.00;0.00;651;641;623;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.0303742;0.5268313
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;52.28948;Normal;0.00945431;0.5362856
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.01410532;0.550391
SceneName;1.00;0.00;0.00;0.00;651;641;623;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.02035969;0.5707507
SceneName;1.00;0.00;0.00;0.00;651;641;623;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;52.28948;Normal;0.01932359;0.5900742
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;52.28948;Normal;0.02062649;0.6107007
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.01827562;0.6289763
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.02139157;0.6503679
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.01776105;0.668129
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.02025139;0.6883804
SceneName;1.00;0.00;0.00;0.00;651;641;623;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.01924807;0.7076284
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;52.28948;Normal;0.03796983;0.7455983
SceneName;1.00;0.00;0.00;0.00;651;641;623;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.01746827;0.7630665
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;52.28948;Normal;0.007264733;0.7703313
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.005887091;0.7762184
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.005266964;0.7814853
SceneName;1.00;0.00;0.00;0.00;651;641;623;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.005822539;0.7873079
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;52.28948;Normal;0.005636513;0.7929444
SceneName;1.00;0.00;0.00;0.00;651;641;623;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;51.73685;Normal;0.005581796;0.7985262
SceneName;1.00;0.00;0.00;0.00;651;641;624;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.3636;39.67648;52.28948;Normal;0.005265772;0.8037919
