SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;.?>************************.***********************************.*.*.*****.*************.>......1.00;0.00;-0.00;-0.00;700;733;716;-0.7058;2.302422;0.01919999;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.1052485;0.4585818
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.02446601;0.4830478
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.01401791;0.4970658
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.02130428;0.51837
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.01934063;0.5377107
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.01945651;0.5571672
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.02039099;0.5775582
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.02011007;0.5976682
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.01946074;0.617129
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.01681876;0.6339477
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.007624507;0.6415722
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.006186604;0.6477588
SceneName;1.00;0.00;-0.00;-0.00;701;734;714;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;7.999999;342.2353;1.999997;Normal;0.01656067;0.6643195
