SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;0>*......>......1.00;0.00;-0.00;-0.00;604;667;698;-0.7058;2.302422;0.01919999;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;-0.00;-0.00;604;667;699;-0.7058;2.302422;0.01919999;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;-0.00;-0.00;604;667;698;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23.61764;10.28947;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;-0.00;-0.00;604;667;698;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23.61764;10.8421;Normal;0.08274209;0.4360754
SceneName;1.00;0.00;-0.00;-0.00;604;667;698;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23.61764;10.8421;Normal;0.03052428;0.4665997
SceneName;1.00;0.00;-0.00;-0.00;604;667;699;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23.61764;10.8421;Normal;0.03256601;0.4991657
SceneName;1.00;0.00;0.00;-0.00;604;668;698;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23.61764;10.28947;Normal;0.012328;0.5114937
SceneName;1.00;0.00;0.00;-0.00;604;668;699;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23;10.8421;Normal;0.01278728;0.524281
SceneName;1.00;0.00;0.00;-0.00;604;668;699;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23;10.28947;Normal;0.0224539;0.5467349
SceneName;1.00;0.00;0.00;-0.00;604;668;699;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23;10.28947;Normal;0.02011591;0.5668508
SceneName;1.00;0.00;0.00;-0.00;603;668;699;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23;10.28947;Normal;0.01914138;0.5859922
SceneName;1.00;0.00;0.00;-0.00;603;667;700;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.2727;23;10.28947;Normal;0.02011174;0.606104
SceneName;1.00;0.00;0.00;-0.00;604;668;700;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.2727;23.61764;9.736855;Normal;0.01853609;0.62464
SceneName;1.00;0.00;0.00;-0.00;604;668;699;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23;9.736855;Normal;0.01985812;0.6444982
SceneName;1.00;0.00;0.00;-0.00;604;667;700;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23;10.28947;Normal;0.02209419;0.6665924
SceneName;1.00;0.00;0.00;-0.00;603;667;699;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.5454;23.61764;9.736855;Normal;0.0162006;0.682793
SceneName;1.00;0.00;0.00;-0.00;604;667;700;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;341.2727;23.61764;10.28947;Normal;0.0374819;0.7202749
