SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;>*......>......1.00;0.00;0.00;-0.00;662;662;663;-0.7058;1.402421;-0.03080001;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;-0.00;662;662;663;-0.7058;1.402421;-0.03080001;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;-0.00;663;662;663;-0.7058;1.402421;-0.03080001;0;0;0;1.88;15.19999;14.8;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;-0.00;663;662;663;-0.7058;1.402421;-0.03080001;0;0;0;2.12;15.19999;14.8;Normal;0.1997051;0.5530384
SceneName;1.00;0.01;0.00;-0.00;662;662;664;-0.7058;1.402421;-0.03080001;0;0;0;2.12;15.19999;14.8;Normal;0.03613013;0.5891685
SceneName;1.00;0.01;0.00;-0.00;662;662;665;-0.7058;1.402421;-0.03080001;0;0;0;1.88;15.19999;14.4;Normal;0.006079674;0.5952482
SceneName;1.00;0.01;0.01;-0.00;662;663;665;-0.7058;1.402421;-0.03080001;0;0;0;1.88;15.19999;14;Normal;0.005194306;0.6004425
SceneName;1.00;0.01;0.01;-0.00;662;664;667;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14.8;14;Normal;0.005472541;0.6059151
SceneName;1.00;0.01;0.01;-0.01;662;664;667;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14.4;13.20001;Normal;0.004782975;0.610698
SceneName;1.00;0.01;0.01;-0.01;662;664;669;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14.4;13.20001;Normal;0.006077886;0.6167759
SceneName;1.00;0.01;0.01;-0.01;662;665;671;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14.4;12.4;Normal;0.005036891;0.6218128
SceneName;1.00;0.01;0.01;-0.01;662;665;671;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14;11.60001;Normal;0.005078614;0.6268914
SceneName;1.00;0.01;0.01;-0.01;662;665;672;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14;11.60001;Normal;0.005336523;0.632228
SceneName;1.00;0.01;0.01;-0.01;662;664;674;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14;11.2;Normal;0.005568802;0.6377968
SceneName;1.00;0.01;0.01;-0.01;662;664;675;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14.4;10.4;Normal;0.004867077;0.6426638
SceneName;1.00;0.01;0.01;-0.01;662;663;676;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14.4;10.00001;Normal;0.004815578;0.6474794
SceneName;1.00;0.01;0.01;-0.01;662;663;677;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14.8;9.600003;Normal;0.004561841;0.6520413
SceneName;1.00;0.01;0.01;-0.01;662;661;678;-0.7058;1.402421;-0.03080001;0;0;0;1.88;14.8;9.200001;Normal;0.004546404;0.6565877
SceneName;1.00;0.01;0.01;-0.01;663;660;679;-0.7058;1.402421;-0.03080001;0;0;0;1.88;15.60001;8.800011;Normal;0.007807493;0.6643952
SceneName;1.00;0.01;0.01;-0.01;662;659;681;-0.7058;1.402421;-0.03080001;0;0;0;2.12;16;8.399995;Normal;0.00572139;0.6701165
SceneName;1.00;0.01;0.01;-0.01;662;657;681;-0.7058;1.402421;-0.03080001;0;0;0;1.88;16.39999;7.600002;Normal;0.004897714;0.6750143
SceneName;1.00;0.01;0.01;-0.01;662;655;682;-0.7058;1.402421;-0.03080001;0;0;0;1.88;17.2;7.600002;Normal;0.004731894;0.6797462
SceneName;1.00;0.01;0.02;-0.01;662;653;684;-0.7058;1.402421;-0.03080001;0;0;0;1.88;18;7.199998;Normal;0.005471766;0.6852179
SceneName;1.00;0.01;0.02;-0.01;662;650;685;-0.7058;1.402421;-0.03080001;0;0;0;1.88;18.80001;6.399992;Normal;0.005180836;0.6903988
SceneName;1.00;0.01;0.02;-0.02;662;648;686;-0.7058;1.402421;-0.03080001;0;0;0;1.88;20.00001;6.000002;Normal;0.004861891;0.6952606
SceneName;1.00;0.01;0.02;-0.02;663;645;687;-0.7058;1.402421;-0.03080001;0;0;0;1.88;20.80001;5.600012;Normal;0.004766822;0.7000275
