SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;;?>*......>......1.00;0.00;0.00;0.00;626;696;-0.7058;1.402421;-0.03080001;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.255045;0.6083784
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.03660047;0.6449788
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.006463528;0.6514423
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.02462959;0.6760719
SceneName;1.00;0.00;0.00;0.00;626;695;705;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.02562201;0.701694
SceneName;1.00;0.00;0.00;0.00;627;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358;Normal;0.02557749;0.7272714
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.48;1.999997;358.4;Normal;0.0233115;0.7505829
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.02581662;0.7763996
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.02353519;0.7999347
SceneName;1.00;0.00;0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.02487952;0.8248143
SceneName;1.00;0.00;-0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.0281927;0.853007
SceneName;1.00;0.00;-0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.02299631;0.8760033
SceneName;1.00;0.00;-0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.005340457;0.8813437
SceneName;1.00;0.00;-0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.004860103;0.8862038
SceneName;1.00;0.00;-0.00;0.00;626;694;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.00442183;0.8906257
SceneName;1.00;0.00;-0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;2.400001;358.4;Normal;0.004062116;0.8946878
SceneName;1.00;0.00;-0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.00470525;0.899393
SceneName;1.00;0.00;-0.00;0.00;626;695;704;-0.7058;1.402421;-0.03080001;0;0;0;353.24;1.999997;358.4;Normal;0.004523337;0.9039164
