SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;>*......>......1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;70.00002;340;338;350;59.99999;59.99999;Normal;4,3970256;2024-05-24 14:45:28.388
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;0;0;0;Normal;4,4398656;2024-05-24 14:45:28.431
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,2453825;2024-05-24 14:45:29.236
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,3081174;2024-05-24 14:45:29.299
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,3316607;2024-05-24 14:45:29.323
SceneName;1.00,0.00,0.00,0.00,1022,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,3426925;2024-05-24 14:45:29.334
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.54546;69.32355;79.9211;Normal;5,3637269;2024-05-24 14:45:29.355
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,3773259;2024-05-24 14:45:29.368
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,3858322;2024-05-24 14:45:29.377
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,400446;2024-05-24 14:45:29.392
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,4156375;2024-05-24 14:45:29.407
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,428237;2024-05-24 14:45:29.419
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,441256;2024-05-24 14:45:29.432
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,4528433;2024-05-24 14:45:29.444
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,4659388;2024-05-24 14:45:29.457
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,4804902;2024-05-24 14:45:29.472
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,4930388;2024-05-24 14:45:29.484
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,5051322;2024-05-24 14:45:29.496
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,5177255;2024-05-24 14:45:29.509
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,5303373;2024-05-24 14:45:29.521
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,5433929;2024-05-24 14:45:29.534
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,5614488;2024-05-24 14:45:29.553
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,5750285;2024-05-24 14:45:29.566
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,581536;2024-05-24 14:45:29.573
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,5946225;2024-05-24 14:45:29.586
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,607243;2024-05-24 14:45:29.598
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,6187935;2024-05-24 14:45:29.610
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,6243499;2024-05-24 14:45:29.615
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,6283491;2024-05-24 14:45:29.619
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,6338687;2024-05-24 14:45:29.625
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,6388703;2024-05-24 14:45:29.630
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,6433824;2024-05-24 14:45:29.634
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,6483892;2024-05-24 14:45:29.639
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,6529009;2024-05-24 14:45:29.644
SceneName;1.00,0.00,0.00,0.00,1023,593,573;;-0.7058;2.302422;0.01919999;0;0;0;95.81818;69.32355;79.9211;Normal;5,6569076;2024-05-24 14:45:29.648
