SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;5;>*......>......1.00;0.00;0.00;0.00;598;688;-0.7058;1.402421;-0.03080001;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;0.00;598;688;698;-0.7058;1.402421;-0.03080001;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;0.00;599;688;699;-0.7058;1.402421;-0.03080001;0;0;0;346.52;4.800006;0.8000014;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;0.00;598;688;698;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;0.3999982;Normal;0.2032672;0.5566006
SceneName;1.00;0.01;0.00;0.00;599;687;698;-0.7058;1.402421;-0.03080001;0;0;0;346.52;4.800006;0.8000014;Normal;0.03311986;0.5897204
SceneName;1.00;0.01;0.00;0.00;599;688;698;-0.7058;1.402421;-0.03080001;0;0;0;346.76;5.199996;0.8000014;Normal;0.0106256;0.600346
SceneName;1.00;0.01;0.00;0.00;598;688;698;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;0.8000014;Normal;0.006136715;0.6064827
SceneName;1.00;0.01;0.00;0.00;599;688;698;-0.7058;1.402421;-0.03080001;0;0;0;346.52;4.800006;0.8000014;Normal;0.005613089;0.6120958
SceneName;1.00;0.01;0.00;0.00;598;688;697;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;0.8000014;Normal;0.005211294;0.6173071
SceneName;1.00;0.01;0.00;0.00;598;686;698;-0.7058;1.402421;-0.03080001;0;0;0;346.52;4.800006;1.200005;Normal;0.004908144;0.6222153
SceneName;1.00;0.01;0.00;0.00;598;688;697;-0.7058;1.402421;-0.03080001;0;0;0;346.52;5.600012;0.8000014;Normal;0.005865872;0.6280811
SceneName;1.00;0.01;0.00;0.00;598;688;697;-0.7058;1.402421;-0.03080001;0;0;0;346.52;4.800006;1.200005;Normal;0.005100191;0.6331813
SceneName;1.00;0.01;0.00;0.00;599;688;698;-0.7058;1.402421;-0.03080001;0;0;0;346.52;4.800006;1.200005;Normal;0.004958987;0.6381403
SceneName;1.00;0.01;0.00;0.00;599;688;698;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;0.8000014;Normal;0.004871726;0.643012
SceneName;1.00;0.01;0.00;0.00;599;688;697;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;0.8000014;Normal;0.005645514;0.6486576
SceneName;1.00;0.01;0.00;0.00;598;688;697;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;1.200005;Normal;0.004983008;0.6536406
SceneName;1.00;0.01;0.00;0.00;599;688;697;-0.7058;1.402421;-0.03080001;0;0;0;346.52;4.800006;1.200005;Normal;0.004911304;0.6585519
SceneName;1.00;0.01;0.00;0.00;598;688;697;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;1.200005;Normal;0.00489217;0.663444
SceneName;1.00;0.01;0.00;0.00;599;687;697;-0.7058;1.402421;-0.03080001;0;0;0;346.52;4.800006;1.200005;Normal;0.005173922;0.668618
SceneName;1.00;0.01;0.00;0.00;599;687;697;-0.7058;1.402421;-0.03080001;0;0;0;346.76;5.199996;1.200005;Normal;0.005121768;0.6737397
SceneName;1.00;0.01;0.00;0.00;599;688;697;-0.7058;1.402421;-0.03080001;0;0;0;346.76;5.199996;1.200005;Normal;0.004611433;0.6783512
SceneName;1.00;0.01;0.00;0.00;599;687;697;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;1.200005;Normal;0.00469625;0.6830474
SceneName;1.00;0.01;0.00;0.00;600;688;698;-0.7058;1.402421;-0.03080001;0;0;0;346.76;5.199996;1.200005;Normal;0.00539881;0.6884462
SceneName;1.00;0.01;0.00;0.00;600;688;697;-0.7058;1.402421;-0.03080001;0;0;0;347;4.800006;0.8000014;Normal;0.004897833;0.6933441
SceneName;1.00;0.01;0.00;0.00;601;687;696;-0.7058;1.402421;-0.03080001;0;0;0;347;4.800006;1.200005;Normal;0.005004287;0.6983483
SceneName;1.00;0.01;0.00;0.00;599;688;697;-0.7058;1.402421;-0.03080001;0;0;0;347.24;5.199996;1.600008;Normal;0.004512489;0.7028608
SceneName;1.00;0.01;0.00;0.00;600;687;697;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;1.200005;Normal;0.005305886;0.7081667
SceneName;1.00;0.01;0.00;0.00;600;688;697;-0.7058;1.402421;-0.03080001;0;0;0;347;5.199996;1.200005;Normal;0.004902244;0.713069
SceneName;1.00;0.01;0.00;0.00;600;687;697;-0.7058;1.402421;-0.03080001;0;0;0;347;4.800006;1.200005;Normal;0.004732668;0.7178016
SceneName;1.00;0.01;0.00;0.00;600;688;697;-0.7058;1.402421;-0.03080001;0;0;0;347;5.199996;1.200005;Normal;0.005070984;0.7228726
SceneName;1.00;0.01;0.00;0.00;601;687;697;-0.7058;1.402421;-0.03080001;0;0;0;347;4.800006;1.200005;Normal;0.005124211;0.7279968
SceneName;1.00;0.01;0.00;0.00;600;687;697;-0.7058;1.402421;-0.03080001;0;0;0;347.24;5.199996;1.200005;Normal;0.004898906;0.7328957
SceneName;1.00;0.01;0.00;-0.00;600;688;697;-0.7058;1.402421;-0.03080001;0;0;0;347;5.199996;1.200005;Normal;0.004799724;0.7376955
SceneName;1.00;0.01;0.00;-0.00;600;688;697;-0.7058;1.402421;-0.03080001;0;0;0;347;4.800006;1.200005;Normal;0.004636168;0.7423316
SceneName;1.00;0.01;0.00;-0.00;599;688;696;-0.7058;1.402421;-0.03080001;0;0;0;347;4.800006;1.200005;Normal;0.005183041;0.7475147
SceneName;1.00;0.01;0.00;-0.00;601;688;697;-0.7058;1.402421;-0.03080001;0;0;0;346.76;4.800006;1.600008;Normal;0.00518918;0.7527038
SceneName;1.00;0.01;0.00;-0.00;600;688;697;-0.7058;1.402421;-0.03080001;0;0;0;347.24;4.800006;1.200005;Normal;0.005057812;0.7577617
SceneName;1.00;0.01;0.00;-0.00;600;688;696;-0.7058;1.402421;-0.03080001;0;0;0;347;4.800006;1.200005;Normal;0.01046181;0.7682235
SceneName;1.00;0.01;0.00;-0.00;599;688;696;-0.7058;1.402421;-0.03080001;0;0;0;347;4.800006;1.600008;Normal;0.006594777;0.7748182
