SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;9?>......>......1.00;0.00;-0.00;0.00;645;666;644;-0.7058;2.302422;0.01919999;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;-0.00;0.00;644;666;642;-0.7058;2.302422;0.01919999;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;-0.00;0.00;644;666;642;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;352.4546;24.2353;41.78947;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;-0.00;0.00;645;666;642;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;352.4546;24.2353;41.78947;Normal;0.09361768;0.446951
SceneName;1.00;0.00;-0.00;0.00;644;666;641;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;352.7273;24.2353;41.78947;Normal;0.026537;0.473488
SceneName;1.00;0.00;-0.01;0.00;644;667;641;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;352.4546;24.2353;42.3421;Normal;0.01311812;0.4866062
SceneName;1.00;0.00;-0.01;0.00;644;666;641;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;23.61764;42.3421;Normal;0.03222188;0.518828
SceneName;1.00;0.00;-0.01;0.00;644;667;642;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;24.2353;42.3421;Normal;0.006544292;0.5253723
SceneName;1.00;0.00;-0.01;0.00;644;667;643;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;23.61764;41.78947;Normal;0.006336629;0.531709
SceneName;1.00;0.00;-0.01;0.00;644;668;643;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;23.61764;41.23685;Normal;0.005895615;0.5376046
SceneName;1.00;0.00;-0.01;0.00;644;668;642;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;23;41.23685;Normal;0.007599473;0.545204
SceneName;1.00;0.00;-0.01;0.00;645;669;643;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;23;41.78947;Normal;0.006196976;0.551401
SceneName;1.00;0.00;-0.01;0.00;644;669;644;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.7273;22.38236;41.23685;Normal;0.005230904;0.5566319
SceneName;1.00;0.00;-0.01;0.00;644;670;644;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;22.38236;40.68421;Normal;0.005616724;0.5622486
SceneName;1.00;0.00;-0.01;0.00;644;671;644;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;21.76471;40.68421;Normal;0.005859315;0.568108
SceneName;1.00;0.00;-0.01;0.00;644;671;645;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;21.14707;40.68421;Normal;0.004761755;0.5728697
SceneName;1.00;0.00;-0.01;0.00;644;672;644;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;21.14707;40.13158;Normal;0.005236149;0.5781059
SceneName;1.00;0.00;-0.01;0.00;644;672;646;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;20.52943;40.68421;Normal;0.004736483;0.5828424
SceneName;1.00;0.00;-0.01;0.00;644;673;646;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;20.52943;39.57895;Normal;0.005160391;0.5880027
SceneName;1.00;0.00;-0.01;0.00;644;673;646;-0.7058;2.302422;0.01919999;65.83294;144.2052;146.6597;352.4546;19.91176;39.57895;Normal;0.00477308;0.5927758
