SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;0?>*......>......1.00;0.00;0.00;0.00;644;696;703;-0.7058;2.302422;0.01919999;70.00002;340;338;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.7058;2.302422;0.01919999;70.00002;340;338;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;0.00;643;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.705894;8.078948;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;0.00;643;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.1818;5.705894;8.078948;Normal;0.0889025;0.4422359
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.1818;5.705894;8.078948;Normal;0.02280089;0.4650367
SceneName;1.00;0.00;0.00;0.00;644;697;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.705894;8.078948;Normal;0.0179165;0.4829533
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.088241;8.078948;Normal;0.0167034;0.4996566
SceneName;1.00;0.00;0.00;0.00;643;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.705894;8.078948;Normal;0.0422962;0.5419528
SceneName;1.00;0.00;0.00;0.00;644;697;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.1818;5.705894;8.078948;Normal;0.01268679;0.5546396
SceneName;1.00;0.00;0.00;0.00;644;695;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.088241;8.078948;Normal;0.011213;0.5658526
SceneName;1.00;0.00;0.00;0.00;643;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;6.323534;8.078948;Normal;0.0231154;0.588968
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.1818;5.705894;8.078948;Normal;0.01670718;0.6056752
SceneName;1.00;0.00;0.00;0.00;643;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.705894;8.078948;Normal;0.01871473;0.6243899
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.1818;5.705894;8.078948;Normal;0.01909232;0.6434823
SceneName;1.00;0.00;0.00;0.00;644;695;702;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.705894;8.078948;Normal;0.02003098;0.6635132
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;6.323534;8.631579;Normal;0.0194425;0.6829557
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.705894;8.078948;Normal;0.0186801;0.7016358
SceneName;1.00;0.00;0.00;0.00;643;695;702;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.705894;8.078948;Normal;0.038279;0.7399148
SceneName;1.00;0.00;0.00;0.00;643;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.1818;6.323534;8.631579;Normal;0.01007378;0.7499886
SceneName;1.00;0.00;0.00;0.00;644;695;702;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.1818;5.705894;8.078948;Normal;0.01182324;0.7618119
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;6.323534;8.631579;Normal;0.01881248;0.7806243
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.705894;8.078948;Normal;0.005758584;0.7863829
SceneName;1.00;0.00;0.00;0.00;643;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.4546;5.705894;8.078948;Normal;0.005000114;0.791383
SceneName;1.00;0.00;0.00;0.00;644;696;703;-0.6897221;-1.065378;2.255235;359.9299;181.7082;162.6978;352.1818;5.705894;8.078948;Normal;0.004778385;0.7961614
