SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;?>*......>......1.00;0.00;0.00;0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.2043536;0.5576869
SceneName;1.00;0.00;0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.03665513;0.5943421
SceneName;1.00;0.00;0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.006073117;0.6004152
SceneName;1.00;0.00;-0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.006277084;0.6066923
SceneName;1.00;0.00;-0.00;-0.00;616;700;704;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.006569207;0.6132615
SceneName;1.00;0.00;-0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;-5.008956E-06;358.4;Normal;0.006175876;0.6194373
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.004561007;0.6239983
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.005793571;0.6297919
SceneName;1.00;0.00;-0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.00485605;0.634648
SceneName;1.00;0.00;-0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.004976988;0.639625
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.007817864;0.6474428
SceneName;1.00;0.00;-0.00;-0.00;615;700;706;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.006180048;0.6536229
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;357.6;Normal;0.005154669;0.6587775
SceneName;1.00;0.00;-0.00;-0.00;615;699;706;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.005249798;0.6640273
SceneName;1.00;0.00;-0.00;-0.00;616;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;357.6;Normal;0.005590439;0.6696178
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;0.3999982;358;Normal;0.005109668;0.6747274
SceneName;1.00;0.00;-0.00;-0.00;615;698;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.005395174;0.6801226
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.8000014;358;Normal;0.005326807;0.6854494
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.00515914;0.6906086
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.005324364;0.6959329
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004900992;0.7008339
SceneName;1.00;0.00;-0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.005209923;0.7060438
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.005206525;0.7112504
SceneName;1.00;0.00;-0.00;-0.00;616;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004969954;0.7162203
SceneName;1.00;0.00;-0.00;-0.00;616;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;0.3999982;358;Normal;0.005131006;0.7213513
SceneName;1.00;0.00;-0.00;-0.00;614;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;0.3999982;358;Normal;0.005119622;0.7264709
SceneName;1.00;0.00;-0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.36;0.3999982;358;Normal;0.004982173;0.7314531
SceneName;1.00;0.00;-0.00;-0.00;616;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.005088329;0.7365415
SceneName;1.00;0.00;-0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;0.3999982;358;Normal;0.004850507;0.741392
SceneName;1.00;0.00;-0.00;-0.00;614;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.005497277;0.7468892
SceneName;1.00;0.00;-0.00;-0.00;616;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.36;0.3999982;358;Normal;0.004867613;0.7517568
SceneName;1.00;0.00;-0.00;-0.00;614;698;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;0.3999982;358;Normal;0.004785895;0.7565427
SceneName;1.00;0.00;-0.00;-0.00;616;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.36;0.8000014;358;Normal;0.00529623;0.761839
SceneName;1.00;0.00;-0.00;-0.00;616;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;-5.008956E-06;358;Normal;0.00745666;0.7692956
SceneName;1.00;0.00;-0.00;-0.00;615;700;706;-0.7058;1.402421;-0.03080001;0;0;0;350.84;-5.008956E-06;358;Normal;0.004485428;0.7737811
SceneName;1.00;0.00;-0.00;-0.00;615;700;704;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;357.6;Normal;0.004480004;0.7782611
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358.4;Normal;0.004988372;0.7832494
SceneName;1.00;0.00;-0.00;-0.00;615;699;706;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.0047912;0.7880406
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;357.6;Normal;0.004400492;0.7924411
SceneName;1.00;0.00;-0.00;-0.00;614;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004588604;0.7970297
SceneName;1.00;0.00;-0.00;-0.00;616;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.36;0.3999982;358;Normal;0.004597306;0.801627
SceneName;1.00;0.00;-0.00;-0.00;616;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;0.3999982;358;Normal;0.004814982;0.806442
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;0.3999982;358;Normal;0.004746735;0.8111888
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004564881;0.8157536
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004491687;0.8202453
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004856229;0.8251016
SceneName;1.00;0.00;-0.00;-0.00;616;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004921794;0.8300233
SceneName;1.00;0.00;-0.00;-0.00;614;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;0.3999982;358;Normal;0.004296303;0.8343197
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.36;0.3999982;358;Normal;0.004662991;0.8389826
SceneName;1.00;0.00;-0.00;-0.00;616;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.00481981;0.8438025
SceneName;1.00;0.00;-0.00;-0.00;616;700;706;-0.7058;1.402421;-0.03080001;0;0;0;350.84;-5.008956E-06;358;Normal;0.004738808;0.8485413
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;-5.008956E-06;357.6;Normal;0.004545271;0.8530865
SceneName;1.00;0.00;0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004212797;0.8572993
SceneName;1.00;0.00;0.00;-0.00;615;699;706;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004631996;0.8619313
SceneName;1.00;0.00;0.00;-0.00;615;699;706;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;357.6;Normal;0.004543722;0.866475
SceneName;1.00;0.00;0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;357.6;Normal;0.004531801;0.8710068
SceneName;1.00;0.00;0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.00472492;0.8757318
SceneName;1.00;0.00;0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004473448;0.8802052
SceneName;1.00;0.00;0.00;-0.00;616;700;706;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.00474143;0.8849466
SceneName;1.00;0.00;0.00;-0.00;615;698;706;-0.7058;1.402421;-0.03080001;0;0;0;350.84;-5.008956E-06;357.6;Normal;0.00475949;0.8897061
SceneName;1.00;0.00;0.00;-0.00;616;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.8000014;357.6;Normal;0.004378915;0.894085
SceneName;1.00;0.00;0.00;-0.00;615;698;705;-0.7058;1.402421;-0.03080001;0;0;0;350.84;-5.008956E-06;358;Normal;0.004345;0.89843
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.8000014;358;Normal;0.004523396;0.9029534
SceneName;1.00;0.00;-0.00;-0.00;615;700;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004822075;0.9077755
SceneName;1.00;0.00;-0.00;-0.00;615;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;-5.008956E-06;358;Normal;0.0045892;0.9123647
SceneName;1.00;0.00;-0.00;-0.00;616;699;705;-0.7058;1.402421;-0.03080001;0;0;0;350.6;0.3999982;358;Normal;0.004512429;0.9168772
