SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;;?>*......>......1.00;0.00;0.00;0.00;640;622;-0.7058;2.302422;0.01919999;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;0.00;639;622;607;-0.7058;2.302422;0.01919999;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;0.00;639;622;606;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;61.1316;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;0.00;639;622;606;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;61.68422;Normal;0.0928838;0.4462171
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;61.68422;Normal;0.03072369;0.4769408
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.3636;51.41176;62.23685;Normal;0.01028791;0.4872288
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.3636;51.41176;62.23685;Normal;0.01813948;0.5053682
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.3636;51.41176;62.23685;Normal;0.01971298;0.5250812
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.3636;51.41176;62.23685;Normal;0.005215824;0.530297
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004811287;0.5351083
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004915297;0.5400236
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.3636;51.41176;62.23685;Normal;0.004939795;0.5449634
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.3636;51.41176;62.23685;Normal;0.004822612;0.549786
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.3636;51.41176;62.23685;Normal;0.00447619;0.5542622
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004366696;0.5586289
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.3636;51.41176;62.23685;Normal;0.004484653;0.5631136
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004724085;0.5678377
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004921973;0.5727596
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004443705;0.5772033
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004429698;0.581633
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004883885;0.5865169
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.3636;51.41176;62.23685;Normal;0.004830718;0.5913476
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.00480938;0.596157
SceneName;1.00;0.00;0.00;0.00;639;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004411399;0.6005684
SceneName;1.00;0.00;0.00;0.00;640;622;605;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;351.0909;51.41176;62.23685;Normal;0.004803717;0.6053721
