SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;?>*..*.****.**..>......1.00;0.00;0.00;0.00;634;602;586;-0.7058;2.302422;0.01919999;70;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;0.00;634;601;587;-0.7058;2.302422;0.01919999;70.00003;340;340;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;-0.00;0.00;634;601;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.7273;64.38235;72.1842;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;-0.00;0.00;633;602;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.7273;64.38235;72.73685;Normal;0.07378158;0.4271149
SceneName;1.00;0.00;-0.00;0.00;633;601;587;-0.7058;2.302422;0.01919999;70.00003;340;340;349.4546;63.76472;72.73685;Normal;0.04061842;0.4677334
SceneName;1.00;0.00;-0.00;0.00;633;601;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.4546;64.38235;72.1842;Normal;0.01441789;0.4821512
SceneName;1.00;0.00;-0.00;0.00;633;602;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.4546;64.38235;72.73685;Normal;0.01601431;0.4981655
SceneName;1.00;0.00;-0.00;0.00;633;601;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.4546;63.76472;72.73685;Normal;0.01365018;0.5118157
SceneName;1.00;0.00;-0.00;0.00;633;601;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.4546;64.38235;72.73685;Normal;0.006536245;0.518352
SceneName;1.00;0.00;-0.00;0.00;632;601;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.4546;64.38235;72.73685;Normal;0.006824851;0.5251768
SceneName;1.00;0.00;-0.00;0.00;633;602;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.1818;64.38235;72.73685;Normal;0.007050812;0.5322276
SceneName;1.00;0.00;-0.00;0.00;632;601;587;-0.7058;2.302422;0.01919999;70.00003;340;340;349.4546;63.76472;72.73685;Normal;0.006547093;0.5387747
SceneName;1.00;0.00;-0.00;0.00;632;602;587;-0.7058;2.302422;0.01919999;70.00003;340;340;349.1818;64.38235;72.1842;Normal;0.006279111;0.5450538
SceneName;1.00;0.00;-0.00;0.00;632;602;587;-0.7058;2.302422;0.01919999;70.00003;340;340;349.1818;63.76472;72.1842;Normal;0.006993711;0.5520476
SceneName;1.00;0.00;-0.00;0.00;632;601;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.1818;63.76472;72.1842;Normal;0.006402493;0.55845
SceneName;1.00;0.00;-0.00;0.00;632;601;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.1818;64.38235;72.73685;Normal;0.006153226;0.5646033
SceneName;1.00;0.00;-0.00;0.00;631;602;586;-0.7058;2.302422;0.01919999;70.00003;340;340;349.1818;64.38235;72.73685;Normal;0.006349087;0.5709524
SceneName;1.00;0.00;-0.00;0.00;631;601;587;-0.7058;2.302422;0.01919999;70.00003;340;340;348.9091;63.76472;72.73685;Normal;0.005566597;0.576519
SceneName;1.00;0.00;-0.00;0.00;631;601;587;-0.7058;2.302422;0.01919999;70.00003;340;340;348.9091;64.38235;72.1842;Normal;0.005708516;0.5822275
SceneName;1.00;0.00;-0.00;0.00;632;601;587;-0.7058;2.302422;0.01919999;70.00003;340;340;348.9091;64.38235;72.1842;Normal;0.00632447;0.5885519
SceneName;1.00;0.00;-0.00;0.00;631;601;587;-0.7058;2.302422;0.01919999;70.00003;340;340;349.1818;64.38235;72.1842;Normal;0.005395114;0.5939471
SceneName;1.00;0.00;-0.00;-0.00;632;601;586;-0.7058;2.302422;0.01919999;70.00003;340;340;348.9091;64.38235;72.1842;Normal;0.005527496;0.5994745
SceneName;1.00;0.00;-0.00;-0.00;631;601;587;-0.7058;2.302422;0.01919999;70.00003;340;340;349.1818;64.38235;72.73685;Normal;0.005943418;0.605418
SceneName;1.00;0.00;-0.00;-0.00;631;601;587;-0.7058;2.302422;0.01919999;70.00003;340;340;348.9091;64.38235;72.1842;Normal;0.005937159;0.6113551
SceneName;1.00;0.00;-0.00;-0.00;631;601;586;-0.7058;2.302422;0.01919999;70.00003;340;340;348.9091;64.38235;72.1842;Normal;0.0052917;0.6166468
