SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;7?>*..*....>......1.00;0.00;0.00;0.00;635;699;722;-0.7058;2.302422;0.01919999;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;0.00;635;699;722;-0.7058;2.302422;0.01919999;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;0.00;635;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.2;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;-0.00;635;700;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.2;Normal;0.09725729;0.4505906
SceneName;1.00;0.00;0.00;-0.00;634;700;723;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;-5.008956E-06;351.2;Normal;0.03026602;0.4808567
SceneName;1.00;0.00;0.00;-0.00;635;699;721;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.16;-5.008956E-06;350.8;Normal;0.008944988;0.4898016
SceneName;1.00;0.00;0.00;-0.00;635;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.6;Normal;0.0190863;0.5088879
SceneName;1.00;0.00;0.00;-0.00;634;700;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.2;Normal;0.02244407;0.531332
SceneName;1.00;0.00;-0.00;-0.00;635;700;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.16;-5.008956E-06;351.2;Normal;0.02371871;0.5550507
SceneName;1.00;0.00;-0.00;-0.00;635;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;-5.008956E-06;351.2;Normal;0.01250583;0.5675566
SceneName;1.00;0.00;-0.00;0.00;635;700;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.2;Normal;0.02051389;0.5880705
SceneName;1.00;0.00;-0.00;0.00;635;700;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;-5.008956E-06;351.2;Normal;0.01915807;0.6072285
SceneName;1.00;0.00;-0.00;0.00;634;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;-5.008956E-06;351.2;Normal;0.02505141;0.6322799
SceneName;1.00;0.00;-0.00;0.00;635;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.16;0.3999982;351.2;Normal;0.0167523;0.6490322
SceneName;1.00;0.00;-0.00;0.00;635;700;723;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.2;Normal;0.005733609;0.6547658
SceneName;1.00;0.00;-0.00;0.00;635;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;-5.008956E-06;350.8;Normal;0.005153477;0.6599193
SceneName;1.00;0.00;-0.00;0.00;634;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.2;Normal;0.005426943;0.6653463
SceneName;1.00;0.00;-0.00;0.00;635;700;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.16;0.3999982;351.2;Normal;0.005164266;0.6705105
SceneName;1.00;0.00;-0.00;0.00;635;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;-5.008956E-06;351.2;Normal;0.005097091;0.6756076
SceneName;1.00;0.00;-0.00;0.00;635;700;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.2;Normal;0.004853129;0.6804608
SceneName;1.00;0.00;-0.00;0.00;635;699;723;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;-5.008956E-06;351.2;Normal;0.00531137;0.6857721
SceneName;1.00;0.00;-0.00;0.00;635;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;350.8;Normal;0.004652619;0.6904247
SceneName;1.00;0.00;-0.00;0.00;635;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.2;Normal;0.00474292;0.6951677
SceneName;1.00;0.00;-0.00;0.00;634;699;722;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;355.4;0.3999982;351.2;Normal;0.00488466;0.7000523
