SceneName;GyroQuaternion_W;GyroQuaternion_X;GyroQuaternion_Y;GyroQuaternion_Z;Flex Thumb;Flex Index;Flex Middle;HandPoz_X;HandPoz_Y;HandPoz_Z;HandRot_X;HandRot_Y;HandRot_Z;ThumbRot_Z;IndexRot_X;MiddleRot_X;Hand Condition;Time;Timestamp
SceneName;;?>*......>......1.00;0.00;0.00;0.00;649;655;-0.7058;2.302422;0.01919999;0;0;0;350;59.99999;59.99999;Normal;0;0
SceneName;1.00;0.00;0.00;0.00;649;656;633;-0.7058;2.302422;0.01919999;0;0;0;0;0;0;Normal;0.02;0.02
SceneName;1.00;0.00;0.00;0.00;649;655;634;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;353.8182;30.41175;46.76316;Normal;0.3333333;0.3533334
SceneName;1.00;0.00;0.00;0.00;649;655;635;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;353.8182;31.02942;46.21053;Normal;0.09733769;0.450671
SceneName;1.00;0.00;-0.00;0.00;649;656;635;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;353.8182;31.02942;45.6579;Normal;0.02480331;0.4754744
SceneName;1.00;0.00;-0.00;0.00;650;655;635;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;353.8182;30.41175;45.6579;Normal;0.01924598;0.4947203
SceneName;1.00;0.00;-0.00;0.00;649;656;635;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.0909;31.02942;45.6579;Normal;0.03641343;0.5311338
SceneName;1.00;0.00;-0.00;0.00;649;655;635;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;353.8182;30.41175;45.6579;Normal;0.01009488;0.5412287
SceneName;1.00;0.00;-0.00;0.00;650;656;635;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;353.8182;31.02942;45.6579;Normal;0.005375385;0.546604
SceneName;1.00;0.00;-0.00;0.00;649;656;635;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;354.0909;30.41175;45.6579;Normal;0.005869389;0.5524734
SceneName;1.00;0.00;-0.00;0.00;649;655;636;-0.7058;2.302422;0.01919999;65.18579;141.9237;144.5834;353.8182;30.41175;45.6579;Normal;0.006052017;0.5585254
